"","t","estimate","conf.low","conf.high","method"
"1",0,3.87981161583883,1.81985683510063,5.93976639657702,"ETWFE"
"2",1,6.33727680638774,3.95812277562476,8.71643083715072,"ETWFE"
"3",2,11.8122230334416,9.46184962846944,14.1625964384138,"ETWFE"
"4",0,-0.292991041099798,-2.39194697408731,1.80596489188771,"ETWFE"
"5",1,-0.359086295032775,-2.58750115415313,1.86932856408757,"ETWFE"
"6",0,0.465076082425472,-1.57379679125193,2.50394895610287,"ETWFE"
"7",-999,0,0,0,"ETWFE"
"8",-2,0,0,0,"ETWFE"
